,VehicleNo,TripId,RouteNo,Direction,Destination,Pattern,Latitude,Longitude,RecordedTime,RouteMap
353,2155,10765051,009,WEST,ALMA,WB1A,49.262467,-123.087817,11:55:38 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
354,2156,10767382,016,EAST,29TH AVE STN,EB1,49.281067,-123.053817,11:55:29 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
355,2157,10821481,005,WEST,ROBSON,WB1,49.286483,-123.127733,11:55:06 am,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
356,2158,10768726,019,WEST,STANLEY PARK,WB1,49.247133,-123.069367,11:55:49 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
357,2161,10821745,006,WEST,DAVIE,WB1,49.28095,-123.110883,11:48:42 am,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
358,2164,10821291,005,EAST,DOWNTOWN,EB1,49.283783,-123.122033,11:54:53 am,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
359,2165,10821645,006,EAST,DOWNTOWN,EB1,49.276917,-123.125817,11:55:05 am,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
360,2166,10767933,017,EAST,OAK,EB1,49.208833,-123.130233,11:54:46 am,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
361,2167,10767467,016,WEST,ARBUTUS,WB1,49.24425,-123.04485,11:48:33 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
362,2168,10821295,005,EAST,DOWNTOWN,EB1,49.28675,-123.12815,11:55:28 am,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
363,2169,10764978,009,EAST,BOUNDARY,EB1BDY,49.262517,-123.095033,11:55:37 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
364,2170,10821747,006,WEST,DAVIE,WB1,49.279583,-123.12995,11:55:50 am,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
365,2172,10766411,014,WEST,U B C,WB1,49.281283,-123.0262,11:55:18 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
366,2173,10761581,004,EAST,POWELL,EB1,49.268233,-123.15935,11:55:09 am,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
367,2174,10761602,004,WEST,UBC,WB1,49.26845,-123.1743,11:55:22 am,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
368,2177,10763602,007,WEST,DUNBAR,WB1,49.282717,-123.099783,11:55:29 am,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
369,2182,10768729,019,WEST,STANLEY PARK,WB1,49.226083,-123.003233,11:49:22 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
370,2183,10765123,009,WEST,ALMA,WB28A,49.263133,-123.110017,11:54:34 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
371,2184,10821550,006,EAST,DOWNTOWN,EB1,49.274317,-123.121783,11:54:36 am,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
372,2186,10766404,014,WEST,U B C,WB1,49.26405,-123.16555,11:55:26 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
373,2187,10766360,014,EAST,HASTINGS,EB1,49.263683,-123.144817,11:54:46 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
374,2191,10761532,004,EAST,POWELL,EB1,49.27975,-123.122267,11:55:37 am,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
375,2197,10821301,005,EAST,DOWNTOWN,EB1,49.287217,-123.141717,11:55:25 am,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
376,2198,10768644,019,EAST,METROTOWN STN,EB1,49.263617,-123.100267,11:55:51 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
377,2207,10766321,014,EAST,HASTINGS,EB1,49.279783,-123.122217,11:54:51 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
378,2211,10821746,006,WEST,DAVIE,WB1,49.27565,-123.118583,11:54:52 am,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
379,2214,10761609,004,WEST,UBC,WB1,49.27675,-123.126867,11:55:25 am,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
380,2216,10765030,009,WEST,ALMA,WB1A,49.264183,-123.17485,11:55:06 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
381,2217,10767935,017,EAST,OAK,EB1,49.270617,-123.114983,11:55:30 am,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
382,2219,10821413,005,WEST,ROBSON,WB1,49.28025,-123.1119,11:54:29 am,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
383,2221,10767956,017,WEST,DOWNTOWN,WB1,49.278717,-123.116117,11:55:40 am,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
384,2222,10767384,016,EAST,29TH AVE STN,EB1,49.28235,-123.118317,11:55:11 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
385,2225,10761550,004,EAST,POWELL,EB1,49.268633,-123.1927,11:55:51 am,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
386,2226,10768728,019,WEST,STANLEY PARK,WB1,49.226617,-123.0052,11:55:25 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
387,2229,10767474,016,WEST,ARBUTUS,WB1,49.263717,-123.1469,11:54:37 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
388,2230,10761610,004,WEST,UBC,WB1,49.280667,-123.105317,11:55:51 am,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
389,2231,10767381,016,EAST,29TH AVE STN,EB1,49.271917,-123.044183,11:55:51 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
390,2233,10766338,014,EAST,HASTINGS,EB1,49.281033,-123.086233,11:55:43 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
391,2235,10767934,017,EAST,OAK,EB1,49.2487,-123.127533,11:55:03 am,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
392,2236,10767468,016,WEST,ARBUTUS,WB1,49.244267,-123.044983,11:55:41 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
393,2237,10767464,016,WEST,ARBUTUS,WB1,49.271767,-123.134433,11:54:59 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
394,2238,10765010,009,WEST,ALMA,WB1A,49.2635,-123.131967,11:54:36 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
395,2239,10768008,017,WEST,DOWNTOWN,WB1,49.206133,-123.1291,11:55:54 am,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
396,2243,10766356,014,EAST,HASTINGS,EB1,49.28115,-123.04835,11:55:41 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
397,2244,10761611,004,WEST,UBC,WB1,49.283033,-123.0909,11:55:30 am,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
398,2245,10766359,014,EAST,HASTINGS,EB1,49.276667,-123.126917,11:55:33 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
399,2246,10766361,014,EAST,HASTINGS,EB1,49.2643,-123.181217,11:54:40 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
400,2249,10766405,014,WEST,U B C,WB1,0.0,0.0,11:55:54 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
401,2251,10768599,019,EAST,METROTOWN STN,EB1,49.238733,-123.051283,11:55:16 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
402,2252,10767386,016,EAST,29TH AVE STN,EB1,49.2637,-123.152933,11:55:22 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
403,2255,10767517,016,WEST,ARBUTUS,WB1,49.281133,-123.088333,11:55:46 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
404,2257,10768706,019,WEST,STANLEY PARK,WB1,49.25825,-123.0938,11:55:37 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
405,2259,10767465,016,WEST,ARBUTUS,WB1,49.281217,-123.0665,11:55:25 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
406,2261,10768655,019,WEST,STANLEY PARK,WB1,49.280417,-123.100917,11:55:34 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
407,2265,10765042,009,WEST,ALMA,WB28A,49.2628,-123.067433,11:54:22 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
408,2266,10767390,016,EAST,29TH AVE STN,EB1,49.213733,-123.140567,11:55:52 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
409,2268,10763532,007,EAST,NANAIMO STN,EB1,49.26925,-123.0566,11:55:41 am,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
410,2272,10763631,007,WEST,DUNBAR,WB1,49.26845,-123.174717,11:55:49 am,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
411,2273,10763630,007,WEST,DUNBAR,WB1,49.247767,-123.185233,11:55:42 am,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
412,2281,10764969,009,EAST,COMM'L-BDWAY STN,EB31,49.262383,-123.07645,11:55:14 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
413,2287,10768646,019,EAST,METROTOWN STN,EB1,49.287767,-123.1212,11:55:46 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
414,2288,10763545,007,EAST,NANAIMO STN,EB1,49.268533,-123.179333,11:55:43 am,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
415,2501,10764247,008,WEST,DOWNTOWN,WB1,49.261867,-123.089083,11:55:47 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
416,2502,10769545,020,NORTH,DOWNTOWN,NB1,49.233217,-123.065483,11:55:11 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
417,2505,10764079,008,EAST,FRASER,EB1,49.230683,-123.090583,11:55:34 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
418,2506,10761006,003,NORTH,DOWNTOWN,NB1,49.2474,-123.101133,11:55:24 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
419,2507,10769555,020,SOUTH,VICTORIA,SB1,49.249767,-123.065033,11:55:42 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
420,2510,10761146,003,SOUTH,MAIN,SB1,49.263583,-123.10105,11:55:48 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
421,2515,10765744,010,NORTH,DOWNTOWN,NB1,49.259233,-123.138717,11:54:54 am,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
422,2516,10769601,020,SOUTH,VICTORIA,SB1,49.281183,-123.090733,11:55:15 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
423,2521,10761144,003,SOUTH,MAIN,SB1,49.285,-123.111367,11:55:00 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
424,2523,10769600,020,SOUTH,VICTORIA,SB1,49.28285,-123.11025,11:54:24 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
425,2524,10769454,020,NORTH,DOWNTOWN,NB1,49.281283,-123.094,11:55:13 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
426,2526,10769623,020,SOUTH,VICTORIA,SB1,49.261833,-123.0698,11:55:53 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
427,2528,10769510,020,NORTH,DOWNTOWN,NB1,49.26535,-123.069633,11:54:52 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
428,2529,10765747,010,NORTH,DOWNTOWN,NB1,49.209133,-123.116017,11:51:09 am,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
429,2533,10765746,010,NORTH,DOWNTOWN,NB1,49.204433,-123.13125,11:55:26 am,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
430,2535,10764082,008,EAST,FRASER,EB1,49.270217,-123.100733,11:55:08 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
431,2536,10769448,020,NORTH,DOWNTOWN,NB1,49.283567,-123.112617,11:54:42 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
432,2537,10765743,010,NORTH,DOWNTOWN,NB1,49.280833,-123.1206,11:54:55 am,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
433,2539,10769556,020,SOUTH,VICTORIA,SB1,49.232167,-123.065517,11:55:03 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
434,2540,10761004,003,NORTH,DOWNTOWN,NB1,49.2108,-123.1011,11:45:15 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
435,2543,10765810,010,SOUTH,GRANVILLE,SB1,49.259467,-123.138717,11:55:05 am,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
436,2544,10761002,003,NORTH,DOWNTOWN,NB1STN,49.20915,-123.116,11:44:43 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
437,2546,10761005,003,NORTH,DOWNTOWN,NB1STN,49.214717,-123.102033,11:55:00 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
438,2547,10769573,020,SOUTH,VICTORIA,SB1,49.212933,-123.06615,11:55:26 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
439,2549,10761008,003,NORTH,DOWNTOWN,NB1,49.280367,-123.099683,11:55:06 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
440,2551,10764249,008,WEST,DOWNTOWN,WB1,49.214317,-123.09105,11:55:02 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
441,2553,10761170,003,SOUTH,MAIN-MARINE DR STN,SB2,49.212733,-123.102117,11:55:09 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
442,2556,10769441,020,NORTH,DOWNTOWN,NB1,49.280533,-123.070417,11:54:30 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
443,2558,10769435,020,NORTH,DOWNTOWN,NB1,49.250633,-123.065017,11:55:34 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
444,2559,10764080,008,EAST,FRASER,EB1,49.24615,-123.0902,11:54:34 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
445,2560,10764245,008,WEST,DOWNTOWN,WB1,49.2812,-123.099683,11:55:15 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
446,2562,10761148,003,SOUTH,MAIN,SB1,49.248383,-123.101083,11:54:25 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
447,2563,10761145,003,SOUTH,MAIN-MARINE DR STN,SB2,49.273,-123.100083,11:54:25 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
448,2564,10764248,008,WEST,DOWNTOWN,WB1,49.23125,-123.090583,11:55:34 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
449,2571,10760957,003,NORTH,DOWNTOWN,NB1STN,49.24355,-123.10135,11:55:06 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
450,2573,10764246,008,WEST,DOWNTOWN,WB1,49.266617,-123.100767,11:55:07 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
451,3309,10788017,160,EAST,PT COQ STN,EB1,49.280333,-122.982767,11:55:23 am,{'Href': 'https://nb.translink.ca/geodata/160.kmz'}
452,3311,10788393,169,WEST,BRAID STN,WB1,49.275783,-122.7986,11:46:39 am,{'Href': 'https://nb.translink.ca/geodata/169.kmz'}
453,3318,10788102,160,WEST,KOOTENAY LOOP,WB1,49.260867,-122.781667,11:55:43 am,{'Href': 'https://nb.translink.ca/geodata/160.kmz'}
454,3321,10788099,160,WEST,KOOTENAY LOOP,WB1,49.2804,-122.97645,11:54:36 am,{'Href': 'https://nb.translink.ca/geodata/160.kmz'}
455,3322,10786755,152,EAST,COQ CTRL STN,EB1MAR,49.249033,-122.83605,11:55:49 am,{'Href': 'https://nb.translink.ca/geodata/152.kmz'}
456,3325,10786495,151,EAST,COQ CTRL STN,EB1,49.263583,-122.873433,11:55:28 am,{'Href': 'https://nb.translink.ca/geodata/151.kmz'}
457,3333,10786534,151,WEST,BURQUITLAM STN,WB1,49.275333,-122.79855,11:54:16 am,{'Href': 'https://nb.translink.ca/geodata/151.kmz'}
458,3335,10787362,156,EAST,BRAID STN,EB1,49.247533,-122.8955,11:55:10 am,{'Href': 'https://nb.translink.ca/geodata/156.kmz'}
459,3341,10791450,188,EAST,PT COQ STN,EB2,49.274233,-122.756167,11:55:15 am,{'Href': 'https://nb.translink.ca/geodata/188.kmz'}
460,3344,10788098,160,WEST,KOOTENAY LOOP,WB1,49.27305,-122.789217,11:54:47 am,{'Href': 'https://nb.translink.ca/geodata/160.kmz'}
461,3345,10787795,159,WEST,BRAID STN,WB1,49.227467,-122.829783,11:55:50 am,{'Href': 'https://nb.translink.ca/geodata/159.kmz'}
462,3350,10791494,188,WEST,COQ CTRL STN,WB2,49.267983,-122.756117,11:55:54 am,{'Href': 'https://nb.translink.ca/geodata/188.kmz'}
463,3352,10788101,160,WEST,KOOTENAY LOOP,WB1,49.284767,-122.819283,11:55:48 am,{'Href': 'https://nb.translink.ca/geodata/160.kmz'}
464,3356,10787755,159,EAST,COQ CTRL STN,EB1A,49.234883,-122.86405,11:55:38 am,{'Href': 'https://nb.translink.ca/geodata/159.kmz'}
465,3357,10787369,156,EAST,BRAID STN,EB1,49.26065,-122.852083,11:55:51 am,{'Href': 'https://nb.translink.ca/geodata/156.kmz'}
466,3358,10812454,701,EAST,HANEY PLACE,EB3D1,49.22135,-122.659233,11:55:20 am,{'Href': 'https://nb.translink.ca/geodata/701.kmz'}
467,7354,10801738,337,EAST,FRASER HTS,EB2,49.191517,-122.841517,11:54:20 am,{'Href': 'https://nb.translink.ca/geodata/337.kmz'}
468,7375,10799556,320,WEST,SURREY CTRL STN,WB1L,49.107767,-122.7333,11:55:28 am,{'Href': 'https://nb.translink.ca/geodata/320.kmz'}
469,7401,10808787,501,SOUTH,LANGLEY CTR,SB1,49.172233,-122.6681,11:55:09 am,{'Href': 'https://nb.translink.ca/geodata/501.kmz'}
470,7436,10803783,364,EAST,LANGLEY CTR,EB1,49.118733,-122.7184,11:54:14 am,{'Href': 'https://nb.translink.ca/geodata/364.kmz'}
471,7447,10800020,321,SOUTH,WHITE ROCK CTR,S9DB7,49.165667,-122.845917,11:55:48 am,{'Href': 'https://nb.translink.ca/geodata/321.kmz'}
472,7450,10801424,335,EAST,NEWTON  EXCH,EB1N,49.198767,-122.84175,11:55:25 am,{'Href': 'https://nb.translink.ca/geodata/335.kmz'}
473,7453,10826767,502,EAST,LANGLEY CTR,EB7,49.10735,-122.656567,11:55:52 am,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
474,7454,10802521,342,WEST,NEWTON EXCH,WB1,0.0,0.0,11:55:06 am,{'Href': 'https://nb.translink.ca/geodata/342.kmz'}
475,7458,10804482,375,NORTH,GUILDFORD,NB2W,49.031083,-122.7915,11:55:48 am,{'Href': 'https://nb.translink.ca/geodata/375.kmz'}
476,7460,10800819,324,SOUTH,NEWTON EXCH,SB1,49.188833,-122.849583,11:55:41 am,{'Href': 'https://nb.translink.ca/geodata/324.kmz'}
477,7467,10826874,502,WEST,SURREY CTRL STN,WB7,49.19165,-122.847133,11:55:49 am,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
478,7474,10800535,323,NORTH,SURREY CTRL STN,NB1L,49.140883,-122.851117,11:55:51 am,{'Href': 'https://nb.translink.ca/geodata/323.kmz'}
479,7475,10808788,501,SOUTH,LANGLEY CTR,SB1,49.191383,-122.802933,11:55:32 am,{'Href': 'https://nb.translink.ca/geodata/501.kmz'}
480,7476,10810735,595,SOUTH,LANGLEY CTR,SB1,49.21685,-122.666483,11:55:26 am,{'Href': 'https://nb.translink.ca/geodata/595.kmz'}
481,7477,10801177,326,WEST,SURREY CTRL STN,WB1,49.191433,-122.80435,11:54:56 am,{'Href': 'https://nb.translink.ca/geodata/326.kmz'}
482,7479,10826829,502,EAST,LANGLEY CTR,EB7,49.167767,-122.805683,11:55:50 am,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
483,7480,10804468,375,NORTH,GUILDFORD,NB2W,49.1507,-122.8012,11:55:44 am,{'Href': 'https://nb.translink.ca/geodata/375.kmz'}
484,7482,10798563,316,NORTH,SURREY CTRL STN,NB1L,49.137533,-122.888483,11:55:13 am,{'Href': 'https://nb.translink.ca/geodata/316.kmz'}
485,7484,10799990,321,SOUTH,WHITE ROCK CTR,S9DB7,49.125617,-122.845633,11:55:17 am,{'Href': 'https://nb.translink.ca/geodata/321.kmz'}
486,7486,10810734,595,SOUTH,LANGLEY CTR,SB1,49.108867,-122.660033,11:55:42 am,{'Href': 'https://nb.translink.ca/geodata/595.kmz'}
487,7488,10799523,320,EAST,FLEETWOOD,EB3,49.162817,-122.791183,11:55:43 am,{'Href': 'https://nb.translink.ca/geodata/320.kmz'}
488,7492,10808781,501,SOUTH,LANGLEY CTR,SB1,49.189033,-122.848633,11:55:24 am,{'Href': 'https://nb.translink.ca/geodata/501.kmz'}
489,7495,10802476,342,EAST,LANGELY CTR,EB1,49.106367,-122.82385,11:55:35 am,{'Href': 'https://nb.translink.ca/geodata/342.kmz'}
490,7497,10798296,312,SOUTH,SCOTTSDALE,SB1,49.177117,-122.9018,11:55:27 am,{'Href': 'https://nb.translink.ca/geodata/312.kmz'}
491,7498,10802522,342,WEST,NEWTON EXCH,WB1,49.106483,-122.658167,11:45:46 am,{'Href': 'https://nb.translink.ca/geodata/342.kmz'}
492,7504,10799620,320,WEST,SURREY CTRL STN,WB1L,49.162467,-122.791917,11:55:46 am,{'Href': 'https://nb.translink.ca/geodata/320.kmz'}
493,80703,11378522,250,EAST,VANCOUVER,EB2,49.326733,-123.146733,11:55:32 am,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
494,80706,11378813,255,WEST,DUNDARAVE - TO 25TH & MARINE,WB1AB,49.319267,-123.018233,11:53:16 am,{'Href': 'https://nb.translink.ca/geodata/255.kmz'}
495,80904,11378791,255,EAST,CAPILANO UNIVERSITY - VIA LYNN VALLEY,EB1B,49.334833,-123.182017,11:53:22 am,{'Href': 'https://nb.translink.ca/geodata/255.kmz'}
496,80908,11378770,254,SOUTH,PARK ROYAL - ONLY,SB2,49.360017,-123.123567,11:55:03 am,{'Href': 'https://nb.translink.ca/geodata/254.kmz'}
497,8106,10812411,701,EAST,MAPLE RIDGE EAST,EB1D1,49.25905,-122.756483,11:55:18 am,{'Href': 'https://nb.translink.ca/geodata/701.kmz'}
498,8108,10812532,701,WEST,COQ CTRL STN,WB2MRB,49.220183,-122.667167,11:55:23 am,{'Href': 'https://nb.translink.ca/geodata/701.kmz'}
499,8110,10812451,701,EAST,MAPLE RIDGE EAST,EB1D1,49.27615,-122.796717,11:55:04 am,{'Href': 'https://nb.translink.ca/geodata/701.kmz'}
500,8111,10812531,701,WEST,COQ CTRL STN,WB1MRB,49.2269,-122.689483,11:55:41 am,{'Href': 'https://nb.translink.ca/geodata/701.kmz'}
501,8120,10776572,095,EAST,SFU B-LINE,E1,49.281317,-123.097967,11:54:11 am,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
502,81201,11378538,250,EAST,VANCOUVER,EB1,49.335433,-123.184467,11:54:48 am,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
503,81208,11378584,250,EAST,VANCOUVER,EB2,49.29355,-123.135383,11:55:33 am,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
504,81209,11378615,250,WEST,DUNDARAVE - TO 25TH & MARINE,WB4,49.29305,-123.134383,11:55:02 am,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
505,81212,11378716,250,WEST,DUNDARAVE - TO 25TH & MARINE,WB4,49.328617,-123.1627,11:55:28 am,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
506,81213,11378704,250,WEST,HORSESHOE BAY,WB1,49.282233,-123.11775,11:54:34 am,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
507,81214,11378731,253,EAST,PARK ROYAL - ONLY,EB2,49.3329,-123.174533,11:55:10 am,{'Href': 'https://nb.translink.ca/geodata/253.kmz'}
508,81217,11378564,250,EAST,VANCOUVER,EB1,49.283067,-123.113317,11:55:30 am,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
509,8124,10776575,095,EAST,SFU B-LINE,E1,49.2745,-122.927233,11:55:08 am,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
510,8126,10778300,099,WEST,UBC B-LINE,W1,49.262317,-123.069,11:55:20 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
511,8127,10778417,099,WEST,UBC B-LINE,W1,0.0,0.0,11:55:34 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
512,8128,10778407,099,WEST,UBC B-LINE,W1,49.26325,-123.068567,11:52:51 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
513,8131,10776613,095,WEST,BURRARD STN B-LINE,W1,49.281217,-123.066217,11:55:25 am,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
514,8141,10785584,145,SOUTH,PRODUCTION STN,SB1,49.27845,-122.912317,11:45:20 am,{'Href': 'https://nb.translink.ca/geodata/145.kmz'}
515,8143,10776627,095,WEST,BURRARD STN B-LINE,W1,49.281167,-123.03525,11:55:53 am,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
516,8149,10776599,095,WEST,BURRARD STN B-LINE,W1,49.28015,-122.920283,11:55:47 am,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
517,8152,10776601,095,WEST,BURRARD STN B-LINE,W1,49.2804,-122.971033,11:54:01 am,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
518,8155,10778270,099,EAST,COMM'L-BDWAY STN,E1,49.2632,-123.11405,11:54:04 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
519,8156,10778266,099,EAST,COMM'L-BDWAY STN,E1,49.263517,-123.18755,11:55:32 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
520,9215,10802922,351,SOUTH,WHITE ROCK CTR,SB1WR,49.03255,-122.801283,11:55:32 am,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
521,9222,10802921,351,SOUTH,WHITE ROCK CTR,SB1WR,49.132667,-123.087,11:55:48 am,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
522,9229,10802828,351,NORTH,BRIDGEPORT STN,NB1WR,49.1526,-123.0865,11:55:20 am,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
523,9231,10811000,601,SOUTH,SOUTH DELTA,SB1,49.01005,-123.081783,11:55:37 am,{'Href': 'https://nb.translink.ca/geodata/601.kmz'}
524,9235,10810949,601,NORTH,BRIDGEPORT STN,NB1,49.0902,-123.067983,11:55:44 am,{'Href': 'https://nb.translink.ca/geodata/601.kmz'}
525,9247,10810976,601,NORTH,BRIDGEPORT STN,NB1,49.032033,-123.0686,11:55:20 am,{'Href': 'https://nb.translink.ca/geodata/601.kmz'}
526,9251,10802955,351,SOUTH,CRESCENT BEACH,SB1,49.0313,-122.8572,11:55:34 am,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
527,9266,10797929,301,EAST,NEWTON EXCH,EB2N,49.170383,-122.953983,11:55:03 am,{'Href': 'https://nb.translink.ca/geodata/301.kmz'}
528,9272,10802950,351,SOUTH,CRESCENT BEACH,SB1,49.19505,-123.12675,11:48:08 am,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
529,9283,10802840,351,NORTH,BRIDGEPORT STN,NB1,49.091433,-122.914567,11:54:38 am,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
530,9401,10780050,104,SOUTH,ANNACIS ISLAND,SB1,49.2,-122.948483,11:55:54 am,{'Href': 'https://nb.translink.ca/geodata/104.kmz'}
531,9402,10807741,410,WEST,BRIGHOUSE STN,W1,49.201417,-122.947033,11:55:33 am,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
