,VehicleNo,TripId,RouteNo,Direction,Destination,Pattern,Latitude,Longitude,RecordedTime,RouteMap
352,2191,10761599,004,WEST,UBC,WB1,49.2877,-123.045767,10:01:56 am,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
353,2197,10821711,006,WEST,DAVIE,WB1,49.275633,-123.118383,10:01:46 am,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
354,2198,10768585,019,EAST,METROTOWN STN,EB44K,49.232717,-123.0176,10:02:15 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
355,2211,10821674,006,WEST,DAVIE,WB1,49.280983,-123.110833,10:02:34 am,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
356,2214,10766443,014,WEST,U B C,WBOBU,49.266467,-123.24515,10:01:24 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
357,2216,10765038,009,WEST,ALMA,WB28A,49.26405,-123.165483,10:02:15 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
358,2217,10767928,017,EAST,OAK,EB1,49.281683,-123.11025,10:02:11 am,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
359,2219,10821627,006,EAST,DOWNTOWN,EB1,49.27665,-123.125417,10:00:56 am,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
360,2221,10768012,017,WEST,DOWNTOWN,WB1,49.271083,-123.114767,10:02:02 am,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
361,2222,10767449,016,WEST,ARBUTUS,WB1,49.28115,-123.045117,10:02:26 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
362,2225,10761548,004,EAST,POWELL,EB1,49.284817,-123.111067,10:02:23 am,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
363,2229,10767373,016,EAST,29TH AVE STN,EB1,49.27665,-123.12695,10:01:59 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
364,2230,10761529,004,EAST,POWELL,EB1,49.2658,-123.249083,10:02:22 am,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
365,2231,10767524,016,WEST,ARBUTUS,WB1,49.280867,-123.120567,10:01:42 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
366,2233,10766475,014,WEST,U B C,WB1,49.281333,-123.071433,10:02:20 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
367,2235,10767887,017,EAST,OAK,EB1,49.258333,-123.126767,10:02:08 am,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
368,2237,10767374,016,EAST,29TH AVE STN,EB1,49.2636,-123.140217,10:02:33 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
369,2238,10765029,009,WEST,ALMA,WB1A,49.263483,-123.131733,10:01:53 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
370,2239,10768015,017,WEST,DOWNTOWN,WB1,49.209133,-123.116067,09:57:52 am,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
371,2243,10766474,014,WEST,U B C,WB1,49.284533,-123.11265,10:02:10 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
372,2244,10761640,004,WEST,UBC,WB1,49.26835,-123.16595,10:01:59 am,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
373,2245,10766476,014,WEST,U B C,WB1,49.281283,-123.02645,10:01:19 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
374,2246,10766347,014,EAST,HASTINGS,EB1,49.2813,-123.07305,10:02:15 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
375,2249,10766351,014,EAST,HASTINGS,EB1,0.0,0.0,10:02:26 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
376,2251,10768681,019,WEST,STANLEY PARK,WB1,49.234217,-123.036033,10:02:33 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
377,2252,10767458,016,WEST,ARBUTUS,WB1,49.24425,-123.0448,09:55:09 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
378,2255,10765725,010,NORTH,GRANVILLE TO 63RD,NB463LP,49.214067,-123.143417,10:02:17 am,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
379,2257,10768590,019,EAST,METROTOWN STN,EB1,49.300467,-123.133917,10:02:02 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
380,2259,10767377,016,EAST,29TH AVE STN,EB1,49.21375,-123.140767,09:58:44 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
381,2261,10768602,019,EAST,METROTOWN STN,EB1,49.284717,-123.11495,10:02:20 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
382,2266,10767372,016,EAST,29TH AVE STN,EB1,49.2814,-123.102633,10:00:38 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
383,2268,10763655,007,WEST,DUNBAR,WB1,49.268017,-123.14625,10:01:53 am,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
384,2272,10763562,007,EAST,NANAIMO STN,EB1,49.2808,-123.120667,10:02:18 am,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
385,2273,10763574,007,EAST,NANAIMO STN,EB1,49.28235,-123.1034,10:01:10 am,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
386,2281,10764913,009,EAST,COMM'L-BDWAY STN,EB31,49.2631,-123.108733,10:01:28 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
387,2284,10768598,019,EAST,METROTOWN STN,EB1,49.256133,-123.088583,10:02:02 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
388,2287,10768641,019,EAST,METROTOWN STN,EB1,49.23955,-123.0533,10:01:39 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
389,2288,10763573,007,EAST,NANAIMO STN,EB1,49.27175,-123.056583,10:02:22 am,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
390,2501,10764237,008,WEST,DOWNTOWN,WB1,49.2316,-123.09055,10:02:19 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
391,2502,10769457,020,NORTH,DOWNTOWN,NB1,49.254733,-123.068617,10:02:00 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
392,2505,10764126,008,EAST,FRASER,EB1,49.23995,-123.090367,10:02:34 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
393,2506,10761107,003,SOUTH,MAIN,SB1,49.220517,-123.1018,10:02:19 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
394,2507,10769650,020,SOUTH,VICTORIA,SB44VH,49.2326,-123.069183,10:01:26 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
395,2510,10761062,003,SOUTH,MAIN-MARINE DR STN,SB2,49.28485,-123.111133,10:01:46 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
396,2515,10765737,010,NORTH,DOWNTOWN,NB1,49.223183,-123.13995,10:01:55 am,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
397,2516,10769588,020,SOUTH,VICTORIA,SB1,49.257317,-123.069867,10:02:22 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
398,2521,10761046,003,NORTH,DOWNTOWN,NB1STN,49.272333,-123.099967,10:01:59 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
399,2523,10769659,020,SOUTH,VICTORIA,SB1,49.280817,-123.07045,10:02:08 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
400,2524,10769657,020,SOUTH,VICTORIA,SB1,49.281583,-123.11975,10:02:05 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
401,2526,10769614,020,SOUTH,VICTORIA,SB1,49.235433,-123.065483,10:02:13 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
402,2528,10769529,020,NORTH,DOWNTOWN,NB1,49.2814,-123.07815,10:01:31 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
403,2529,10765739,010,NORTH,DOWNTOWN,NB1,49.20915,-123.116,10:00:11 am,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
404,2533,10765738,010,NORTH,DOWNTOWN,NB1,49.208967,-123.11695,10:01:20 am,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
405,2535,10764234,008,WEST,DOWNTOWN,WB1,49.28175,-123.105833,10:01:42 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
406,2536,10769658,020,SOUTH,VICTORIA,SB1,49.281417,-123.103233,10:01:15 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
407,2537,10765736,010,NORTH,DOWNTOWN,NB1,49.263,-123.138533,10:01:19 am,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
408,2540,10761106,003,SOUTH,MAIN-MARINE DR STN,SB2,49.212117,-123.110417,10:01:58 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
409,2543,10765803,010,SOUTH,GRANVILLE,SB1,49.275867,-123.128183,10:01:36 am,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
410,2544,10761003,003,NORTH,DOWNTOWN,NB1,49.21095,-123.101383,10:02:23 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
411,2545,10769497,020,NORTH,DOWNTOWN,NB1,49.227417,-123.06565,10:01:46 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
412,2547,10769537,020,NORTH,DOWNTOWN,NB1,49.212833,-123.065933,10:02:29 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
413,2549,10761045,003,NORTH,DOWNTOWN,NB1,49.251533,-123.10095,10:01:56 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
414,2551,10764239,008,WEST,DOWNTOWN,WB1,49.211067,-123.092783,10:02:14 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
415,2553,10761063,003,SOUTH,MAIN,SB1,49.267717,-123.10075,10:02:20 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
416,2556,10769530,020,NORTH,DOWNTOWN,NB1,49.271683,-123.069617,10:01:46 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
417,2558,10769498,020,NORTH,DOWNTOWN,NB1,49.268183,-123.069667,10:02:00 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
418,2559,10764127,008,EAST,FRASER,EB1,49.26365,-123.1003,10:02:33 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
419,2560,10764235,008,WEST,DOWNTOWN,WB1,49.270983,-123.10045,10:02:06 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
420,2562,10761084,003,SOUTH,MAIN-MARINE DR STN,SB2,49.243,-123.101367,10:02:25 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
421,2563,10761047,003,NORTH,DOWNTOWN,NB1,49.2834,-123.110917,10:01:29 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
422,2564,10764238,008,WEST,DOWNTOWN,WB1,49.212533,-123.0911,10:02:20 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
423,2571,10761044,003,NORTH,DOWNTOWN,NB1STN,49.231633,-123.101433,10:02:16 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
424,2573,10764236,008,WEST,DOWNTOWN,WB1,49.260117,-123.089167,10:02:14 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
425,3309,10788007,160,EAST,PT COQ STN,EB1,49.276733,-122.79945,10:02:01 am,{'Href': 'https://nb.translink.ca/geodata/160.kmz'}
426,3311,10791882,191,SOUTH,COQ CTRL STN,SB1,49.298017,-122.755867,10:02:13 am,{'Href': 'https://nb.translink.ca/geodata/191.kmz'}
427,3318,10788092,160,WEST,KOOTENAY LOOP,WB1,49.2767,-122.851983,10:02:26 am,{'Href': 'https://nb.translink.ca/geodata/160.kmz'}
428,3319,10791472,188,EAST,PT COQ STN,EB2,49.275383,-122.7986,10:02:09 am,{'Href': 'https://nb.translink.ca/geodata/188.kmz'}
429,3321,10788009,160,EAST,PT COQ STN,EB1,49.2902,-122.939417,10:01:50 am,{'Href': 'https://nb.translink.ca/geodata/160.kmz'}
430,3322,10786741,152,EAST,COQ CTRL STN,EB1MAR,49.248067,-122.894983,10:01:01 am,{'Href': 'https://nb.translink.ca/geodata/152.kmz'}
431,3325,10786514,151,EAST,COQ CTRL STN,EB1,49.263283,-122.832917,10:02:28 am,{'Href': 'https://nb.translink.ca/geodata/151.kmz'}
432,3333,10786524,151,WEST,BURQUITLAM STN,WB1,49.270333,-122.803167,10:02:12 am,{'Href': 'https://nb.translink.ca/geodata/151.kmz'}
433,3335,10787403,156,WEST,LOUGHEED STN,WB1,49.233133,-122.882433,10:01:49 am,{'Href': 'https://nb.translink.ca/geodata/156.kmz'}
434,3341,10788325,169,EAST,COQ CTRL STN,EB1,0.0,0.0,10:02:24 am,{'Href': 'https://nb.translink.ca/geodata/169.kmz'}
435,3343,10790261,183,WEST,MOODY CTR STN,WB1,49.2892,-122.789933,10:02:15 am,{'Href': 'https://nb.translink.ca/geodata/183.kmz'}
436,3344,10788091,160,WEST,KOOTENAY LOOP,WB1,49.2804,-122.970883,10:01:46 am,{'Href': 'https://nb.translink.ca/geodata/160.kmz'}
437,3345,10787360,156,EAST,BRAID STN,EB1,49.245767,-122.83425,10:02:33 am,{'Href': 'https://nb.translink.ca/geodata/156.kmz'}
438,3350,10790241,183,EAST,COQ CTRL STN,EB1,49.288367,-122.79055,10:02:11 am,{'Href': 'https://nb.translink.ca/geodata/183.kmz'}
439,3352,10788011,160,EAST,PT COQ STN,EB1,49.281483,-123.026483,09:54:47 am,{'Href': 'https://nb.translink.ca/geodata/160.kmz'}
440,3356,10787792,159,WEST,BRAID STN,WB1,49.2351,-122.876933,10:02:21 am,{'Href': 'https://nb.translink.ca/geodata/159.kmz'}
441,3357,10787797,159,WEST,BRAID STN,WB1,49.262267,-122.781683,10:01:28 am,{'Href': 'https://nb.translink.ca/geodata/159.kmz'}
442,3358,10812487,701,WEST,COQ CTRL STN,WB1MRB,49.220317,-122.5358,10:01:59 am,{'Href': 'https://nb.translink.ca/geodata/701.kmz'}
443,7354,10801734,337,EAST,FRASER HTS,EB2,49.192783,-122.78975,10:02:06 am,{'Href': 'https://nb.translink.ca/geodata/337.kmz'}
444,7375,10799499,320,EAST,LANGLEY CTR,EB1,49.156567,-122.77705,10:02:32 am,{'Href': 'https://nb.translink.ca/geodata/320.kmz'}
445,7436,10803808,364,WEST,SCOTTSDALE,WB1,49.10595,-122.660067,10:02:25 am,{'Href': 'https://nb.translink.ca/geodata/364.kmz'}
446,7447,10799986,321,SOUTH,WHITE ROCK CTR,S9DB7,49.0781,-122.821667,10:01:41 am,{'Href': 'https://nb.translink.ca/geodata/321.kmz'}
447,7450,10801428,335,EAST,NEWTON  EXCH,EB1N,49.198683,-122.8074,10:02:31 am,{'Href': 'https://nb.translink.ca/geodata/335.kmz'}
448,7453,10826810,502,EAST,LANGLEY CTR,EB7,49.113267,-122.678533,10:02:08 am,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
449,7454,10799615,320,WEST,SURREY CTRL STN,WB1L,0.0,0.0,10:00:49 am,{'Href': 'https://nb.translink.ca/geodata/320.kmz'}
450,7458,10801036,325,SOUTH,NEWTON EXCH,SB1,49.158083,-122.834683,10:02:21 am,{'Href': 'https://nb.translink.ca/geodata/325.kmz'}
451,7460,10800772,324,NORTH,SURREY CTRL STN,NB1L,49.155883,-122.856833,10:02:14 am,{'Href': 'https://nb.translink.ca/geodata/324.kmz'}
452,7464,10812197,640,SOUTH,LADNER EXCH,SB1,49.148583,-122.9433,10:01:11 am,{'Href': 'https://nb.translink.ca/geodata/640.kmz'}
453,7467,10826839,502,WEST,SURREY CTRL STN,WB7,49.164167,-122.79635,10:02:20 am,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
454,7468,10800530,323,NORTH,SURREY CTRL STN,NB1L,49.1335,-122.841867,10:00:24 am,{'Href': 'https://nb.translink.ca/geodata/323.kmz'}
455,7474,10800588,323,SOUTH,NEWTON EXCH,SB1,49.191683,-122.864517,10:01:54 am,{'Href': 'https://nb.translink.ca/geodata/323.kmz'}
456,7475,10808794,501,SOUTH,LANGLEY CTR,SB1,49.169,-122.664867,10:02:29 am,{'Href': 'https://nb.translink.ca/geodata/501.kmz'}
457,7477,10801236,329,SOUTH,SCOTTSDALE,SB1,49.190283,-122.845483,10:02:09 am,{'Href': 'https://nb.translink.ca/geodata/329.kmz'}
458,7479,10826809,502,EAST,LANGLEY CTR,EB7,49.185717,-122.850867,10:02:28 am,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
459,7480,10802283,341,NORTH,GUILDFORD,NB1E,49.163567,-122.812367,10:02:15 am,{'Href': 'https://nb.translink.ca/geodata/341.kmz'}
460,7482,10812137,640,NORTH,SCOTT RD STN,NB4,49.12685,-123.04945,10:02:10 am,{'Href': 'https://nb.translink.ca/geodata/640.kmz'}
461,7484,10800046,321,SOUTH,WHITE ROCK CTR,S9DB7,49.029017,-122.812183,10:02:29 am,{'Href': 'https://nb.translink.ca/geodata/321.kmz'}
462,7486,10803793,364,EAST,LANGLEY CTR,EB1,49.119083,-122.822467,10:02:33 am,{'Href': 'https://nb.translink.ca/geodata/364.kmz'}
463,7488,10799616,320,WEST,SURREY CTRL STN,WB3L,49.166867,-122.80145,10:02:22 am,{'Href': 'https://nb.translink.ca/geodata/320.kmz'}
464,7495,10799501,320,EAST,LANGLEY CTR,EB1,49.185467,-122.801017,10:01:57 am,{'Href': 'https://nb.translink.ca/geodata/320.kmz'}
465,7497,10812182,640,SOUTH,LADNER EXCH,SB1,49.204517,-122.874667,09:58:57 am,{'Href': 'https://nb.translink.ca/geodata/640.kmz'}
466,7498,10799576,320,WEST,SURREY CTRL STN,WB1L,49.11195,-122.756583,10:02:02 am,{'Href': 'https://nb.translink.ca/geodata/320.kmz'}
467,80703,11378681,250,WEST,DUNDARAVE - TO 25TH & MARINE,WB4,49.306383,-123.145167,10:02:23 am,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
468,80706,11378829,255,WEST,DUNDARAVE - TO 25TH & MARINE,WB1AB,49.3191,-123.018233,10:02:30 am,{'Href': 'https://nb.translink.ca/geodata/255.kmz'}
469,80904,11378795,255,EAST,CAPILANO UNIVERSITY - VIA LYNN VALLEY,EB1B,49.330317,-123.169517,10:02:31 am,{'Href': 'https://nb.translink.ca/geodata/255.kmz'}
470,80908,11378777,254,SOUTH,PARK ROYAL - ONLY,SB2,49.341017,-123.134783,10:01:22 am,{'Href': 'https://nb.translink.ca/geodata/254.kmz'}
471,8106,10812420,701,EAST,HANEY PLACE,EB3D1,49.276283,-122.797683,10:00:36 am,{'Href': 'https://nb.translink.ca/geodata/701.kmz'}
472,8108,10812535,701,WEST,COQ CTRL STN,WB1MRB,49.220567,-122.629033,10:01:48 am,{'Href': 'https://nb.translink.ca/geodata/701.kmz'}
473,8110,10812519,701,WEST,COQ CTRL STN,WB1MRB,49.26675,-122.774467,10:01:26 am,{'Href': 'https://nb.translink.ca/geodata/701.kmz'}
474,8111,10812498,701,WEST,COQ CTRL STN,WB2MRB,49.27535,-122.798533,09:57:55 am,{'Href': 'https://nb.translink.ca/geodata/701.kmz'}
475,8120,10776485,095,EAST,SFU B-LINE,E1,49.28125,-123.070467,10:00:36 am,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
476,81201,11378525,250,EAST,VANCOUVER,EB2,49.3253,-123.1298,10:00:51 am,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
477,81208,11378652,250,WEST,DUNDARAVE - TO 25TH & MARINE,WB4,49.328483,-123.157417,10:02:17 am,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
478,81209,11378635,250,WEST,DUNDARAVE - TO 25TH & MARINE,WB4,49.27985,-123.1141,10:02:16 am,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
479,81212,11378696,250,WEST,HORSESHOE BAY,WB1,49.342517,-123.26545,10:02:09 am,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
480,81213,11378510,250,EAST,VANCOUVER,EB2,49.279983,-123.1123,10:02:07 am,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
481,81214,11378729,253,EAST,PARK ROYAL - ONLY,EB2,49.3282,-123.156317,10:02:12 am,{'Href': 'https://nb.translink.ca/geodata/253.kmz'}
482,81217,11378695,250,WEST,HORSESHOE BAY,WB1,49.293117,-123.134317,10:01:10 am,{'Href': 'https://nb.translink.ca/geodata/250.kmz'}
483,8126,10778274,099,EAST,COMM'L-BDWAY STN,E1,49.2632,-123.113967,10:01:37 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
484,8127,10778353,099,WEST,UBC B-LINE,W1,49.263167,-123.11215,10:02:29 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
485,8128,10778281,099,EAST,COMM'L-BDWAY STN,E1,49.263567,-123.1373,10:02:20 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
486,8131,10776636,095,WEST,BURRARD STN B-LINE,W1,49.285367,-123.113933,10:01:16 am,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
487,8141,10776486,095,EAST,SFU B-LINE,E1,49.28105,-123.013033,10:01:12 am,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
488,8143,10776593,095,WEST,BURRARD STN B-LINE,W1,49.281167,-123.051783,10:01:47 am,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
489,8149,10776643,095,WEST,BURRARD STN B-LINE,W1,49.28005,-122.920183,10:01:29 am,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
490,8152,10776570,095,EAST,SFU B-LINE,E1,49.282317,-123.108783,10:02:24 am,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
491,8155,10778122,099,EAST,COMM'L-BDWAY STN,E1,49.26435,-123.1843,10:01:56 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
492,8156,10778355,099,WEST,UBC B-LINE,W1,49.26365,-123.185883,10:02:28 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
493,9215,10802830,351,NORTH,BRIDGEPORT STN,NB1WR,49.030117,-122.812217,09:57:55 am,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
494,9221,10811002,601,SOUTH,SOUTH DELTA,SB1,49.191233,-123.124533,10:01:56 am,{'Href': 'https://nb.translink.ca/geodata/601.kmz'}
495,9222,10802925,351,SOUTH,WHITE ROCK CTR,SB1WR,49.0904,-122.9783,10:02:16 am,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
496,9229,10802924,351,SOUTH,WHITE ROCK CTR,SB1WR,49.195133,-123.126733,10:02:31 am,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
497,9231,10810983,601,NORTH,BRIDGEPORT STN,NB1,49.024667,-123.069517,10:02:13 am,{'Href': 'https://nb.translink.ca/geodata/601.kmz'}
498,9235,10810979,601,NORTH,BRIDGEPORT STN,NB1,49.1221,-123.07585,10:02:25 am,{'Href': 'https://nb.translink.ca/geodata/601.kmz'}
499,9251,10802843,351,NORTH,BRIDGEPORT STN,NB1,49.036917,-122.8011,10:02:34 am,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
500,9266,10797927,301,EAST,NEWTON EXCH,EB2N,49.155917,-122.90045,10:02:31 am,{'Href': 'https://nb.translink.ca/geodata/301.kmz'}
501,9272,10802954,351,SOUTH,CRESCENT BEACH,SB1,49.048533,-122.801233,10:02:08 am,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
502,9283,10802953,351,SOUTH,CRESCENT BEACH,SB1,49.1954,-123.1267,10:02:08 am,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
503,9401,10780077,104,SOUTH,ANNACIS ISLAND,SB1,49.200117,-122.948183,09:55:14 am,{'Href': 'https://nb.translink.ca/geodata/104.kmz'}
504,9403,10787157,155,EAST,BRAID STN,EB1,49.231567,-122.88905,10:01:38 am,{'Href': 'https://nb.translink.ca/geodata/155.kmz'}
505,9408,10785145,144,SOUTH,METROTOWN STN,SB1,49.278383,-122.947333,10:01:17 am,{'Href': 'https://nb.translink.ca/geodata/144.kmz'}
506,9414,10807733,410,WEST,BRIGHOUSE STN,W1,49.184683,-123.1288,10:01:07 am,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
507,9417,10783126,129,WEST,PATTERSON STN,WB1,49.264167,-123.014283,10:01:59 am,{'Href': 'https://nb.translink.ca/geodata/129.kmz'}
508,9420,10785139,144,SOUTH,METROTOWN STN,SB1,49.227483,-122.9942,10:02:23 am,{'Href': 'https://nb.translink.ca/geodata/144.kmz'}
509,9422,10869032,100,WEST,MARPOLE,WB1,49.199867,-122.948817,10:00:50 am,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
510,9423,10780666,106,WEST,EDMONDS STN,WB106,49.201417,-122.913633,10:01:04 am,{'Href': 'https://nb.translink.ca/geodata/106.kmz'}
511,9425,10785090,144,NORTH,SFU,NB1,49.2256,-123.00295,10:02:00 am,{'Href': 'https://nb.translink.ca/geodata/144.kmz'}
512,9427,10781366,112,EAST,NEW WEST STN,EB1,49.214583,-122.939517,10:02:30 am,{'Href': 'https://nb.translink.ca/geodata/112.kmz'}
513,9428,10869046,100,WEST,MARPOLE VIA TRAPP,WB1TR,49.2111,-123.088933,10:02:14 am,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
514,9431,10782906,128,WEST,22ND ST STN,WB1,49.221833,-122.91305,10:02:09 am,{'Href': 'https://nb.translink.ca/geodata/128.kmz'}
515,9436,10782545,123,EAST,NEW WEST STN,EB1,49.234833,-122.953733,10:01:46 am,{'Href': 'https://nb.translink.ca/geodata/123.kmz'}
516,9437,10782512,123,EAST,NEW WEST STN,EB1,49.266267,-123.000883,10:01:50 am,{'Href': 'https://nb.translink.ca/geodata/123.kmz'}
517,9438,10807664,410,EAST,22ND ST STN,EB1,49.184617,-123.110367,10:02:32 am,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
518,9444,10869061,100,WEST,MARPOLE,WB1,49.207633,-123.14055,10:01:53 am,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
519,9460,10764991,009,EAST,COMM'L-BDWAY STN,EB31,49.26405,-123.1669,10:02:33 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
520,9464,10782158,119,WEST,METROTOWN STN,WB119,49.218383,-122.953483,10:01:26 am,{'Href': 'https://nb.translink.ca/geodata/119.kmz'}
521,9466,10781139,110,WEST,METROTOWN STN,WB1,49.252217,-122.95735,10:00:59 am,{'Href': 'https://nb.translink.ca/geodata/110.kmz'}
522,9468,10780690,106,WEST,EDMONDS STN,WB106,49.217417,-122.952933,10:01:46 am,{'Href': 'https://nb.translink.ca/geodata/106.kmz'}
523,9474,10779404,101,WEST,22ND ST STN,WB1,49.247067,-122.89925,10:01:50 am,{'Href': 'https://nb.translink.ca/geodata/101.kmz'}
524,9475,10820648,002,WEST,MACDONALD,WB1,49.2727,-123.164817,10:02:04 am,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
525,9476,10784283,133,WEST,HOLDOM STN,WB1,49.231067,-122.962433,10:02:19 am,{'Href': 'https://nb.translink.ca/geodata/133.kmz'}
526,9477,10807688,410,WEST,BRIGHOUSE STN,W1,49.1692,-123.136617,10:02:08 am,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
527,9478,10807730,410,WEST,BRIGHOUSE STN,W1,49.177,-122.968567,10:02:26 am,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
528,9481,10770251,022,WEST,DOWNTOWN,WB2,49.276767,-123.078017,10:02:09 am,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
529,9482,10807705,410,WEST,BRIGHOUSE STN,W1,49.199983,-122.948517,10:01:24 am,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
