,VehicleNo,TripId,RouteNo,Direction,Destination,Pattern,Latitude,Longitude,RecordedTime,RouteMap
344,18175,10827136,502,EAST,LANGLEY CTR,EB7,49.113267,-122.678533,04:45:33 pm,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
345,18176,10827222,502,WEST,SURREY CTRL STN,WB7,49.129067,-122.713433,04:47:07 pm,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
346,18178,10826261,503,WEST,FRASER HWY EXP/SURREY CTRL STN,WB1,49.053117,-122.467883,04:46:55 pm,{'Href': 'https://nb.translink.ca/geodata/503.kmz'}
347,18179,10827071,502,EAST,LANGLEY CTR,EB7,49.156667,-122.777383,04:46:29 pm,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
348,18180,10808670,501,NORTH,SURREY CTRL STN,NB2L,49.1603,-122.660183,04:46:16 pm,{'Href': 'https://nb.translink.ca/geodata/501.kmz'}
349,18181,10823625,395,EAST,LANGLEY CTR,EB1,49.1583,-122.78135,04:46:24 pm,{'Href': 'https://nb.translink.ca/geodata/395.kmz'}
350,18183,10810690,595,SOUTH,LANGLEY CTR,SB1,49.192,-122.664483,04:47:25 pm,{'Href': 'https://nb.translink.ca/geodata/595.kmz'}
351,18184,10799395,320,EAST,FLEETWOOD,EB3,49.188817,-122.8484,04:45:48 pm,{'Href': 'https://nb.translink.ca/geodata/320.kmz'}
352,18185,10802440,342,WEST,NEWTON EXCH,WB1,49.107767,-122.73365,04:47:09 pm,{'Href': 'https://nb.translink.ca/geodata/342.kmz'}
353,18188,10808659,501,NORTH,SURREY CTRL STN,NB2L,49.19045,-122.766983,04:45:42 pm,{'Href': 'https://nb.translink.ca/geodata/501.kmz'}
354,18189,10827183,502,WEST,SURREY CTRL STN,WB7,49.151367,-122.763417,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
355,18190,10798631,319,NORTH,SCOTT RD STN,NB1,49.133617,-122.8475,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/319.kmz'}
356,18191,10798509,316,NORTH,SURREY CTRL STN,NB1,49.148983,-122.901333,04:46:20 pm,{'Href': 'https://nb.translink.ca/geodata/316.kmz'}
357,18192,10826202,503,WEST,FRASER HWY EXP/SURREY CTRL STN,WB1,49.107283,-122.665217,04:45:42 pm,{'Href': 'https://nb.translink.ca/geodata/503.kmz'}
358,18193,10800454,323,SOUTH,NEWTON EXCH,SB1,49.179483,-122.8679,04:46:56 pm,{'Href': 'https://nb.translink.ca/geodata/323.kmz'}
359,18194,10800437,323,SOUTH,NEWTON EXCH,SB1,49.140833,-122.849267,04:47:06 pm,{'Href': 'https://nb.translink.ca/geodata/323.kmz'}
360,18195,10826154,503,EAST,FRASER HWY EXP/ALDERGROVE,EB1,49.1429,-122.745383,04:47:17 pm,{'Href': 'https://nb.translink.ca/geodata/503.kmz'}
361,18196,10804443,375,SOUTH,WHITE ROCK S.,SB1,49.10345,-122.801083,04:47:09 pm,{'Href': 'https://nb.translink.ca/geodata/375.kmz'}
362,18197,10804409,375,NORTH,GUILDFORD,NB2W,49.08395,-122.801133,04:47:26 pm,{'Href': 'https://nb.translink.ca/geodata/375.kmz'}
363,18199,10869347,100,WEST,MARPOLE,WB1-71,49.2087,-123.063067,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
364,18200,10779970,104,SOUTH,ANNACIS ISLAND,SB1,49.2001,-122.94815,04:47:13 pm,{'Href': 'https://nb.translink.ca/geodata/104.kmz'}
365,18203,10784427,134,WEST,BRENTWOOD STN,WB1,49.262067,-122.964633,04:47:50 pm,{'Href': 'https://nb.translink.ca/geodata/134.kmz'}
366,18205,10782386,123,EAST,NEW WEST STN,EB1,49.2394,-122.96295,04:46:09 pm,{'Href': 'https://nb.translink.ca/geodata/123.kmz'}
367,18206,10780438,106,WEST,EDMONDS STN,WB106,49.224967,-122.93515,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/106.kmz'}
368,18301,10771167,025,EAST,BRENTWOOD STN,EB1DT,49.248583,-123.089667,04:47:19 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
369,18302,10767743,017,EAST,OAK,EB1,49.281733,-123.11035,04:47:25 pm,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
370,18303,10772821,033,EAST,29TH AVE STN,EB1,49.267533,-123.247633,04:47:11 pm,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
371,18304,10760143,002,WEST,MACDONALD - 16TH,WB2,49.286717,-123.118167,04:47:32 pm,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
372,18305,10760039,002,EAST,DOWNTOWN,EB1,49.253083,-123.167783,04:46:59 pm,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
373,18306,10766707,015,NORTH,OLYMPIC VILLAGE STN,NB1,49.258883,-123.115017,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/015.kmz'}
374,18308,10771168,025,EAST,BRENTWOOD STN,EB1DT,49.251433,-123.153133,04:46:39 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
375,18309,10766708,015,NORTH,OLYMPIC VILLAGE STN,NB1,49.2301,-123.116183,04:46:19 pm,{'Href': 'https://nb.translink.ca/geodata/015.kmz'}
376,18310,10775927,084,WEST,UBC,WB1,49.269233,-123.101533,04:46:31 pm,{'Href': 'https://nb.translink.ca/geodata/084.kmz'}
377,18311,10771291,025,WEST,UBC,WB1DT,49.247167,-123.069467,04:46:42 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
378,18312,10772913,033,WEST,U B C,WB1,49.24435,-123.045583,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
379,18313,10772819,033,EAST,29TH AVE STN,EB1,49.257633,-123.171233,04:46:40 pm,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
380,18316,10767811,017,WEST,DOWNTOWN,WB1,49.208967,-123.1201,04:46:22 pm,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
381,18317,10822515,009,EAST,BOUNDARY,EB24,49.26195,-123.046183,04:47:02 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
382,18318,10765438,010,NORTH,DOWNTOWN,NB1,49.204183,-123.1319,04:46:22 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
383,18319,10761450,004,WEST,UBC,WB1,49.2877,-123.044617,04:38:43 pm,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
384,18320,10765436,010,NORTH,DOWNTOWN,NB1,49.2232,-123.13995,04:46:36 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
385,18322,10767805,017,WEST,DOWNTOWN,WB1,49.2633,-123.120583,04:47:13 pm,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
386,18323,10775822,084,EAST,VCC-CLARK STN,EB1,49.272833,-123.237017,04:46:11 pm,{'Href': 'https://nb.translink.ca/geodata/084.kmz'}
387,18324,10767812,017,WEST,DOWNTOWN,WB1,49.20905,-123.11625,04:46:42 pm,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
388,18325,10775847,084,EAST,VCC-CLARK STN,EB1,49.267267,-123.2482,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/084.kmz'}
389,18326,10773345,041,WEST,UBC,WB1REG,49.2381,-123.031567,04:46:39 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
390,18327,10771290,025,WEST,UBC,WB1DT,49.24965,-123.148067,04:47:24 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
391,18328,10775024,050,SOUTH,S. FALSE CREEK VIA GRANVILLE ISL.,SB1,49.26685,-123.138983,04:46:36 pm,{'Href': 'https://nb.translink.ca/geodata/050.kmz'}
392,18329,10773151,041,EAST,JOYCE STN,EB1REG,49.267633,-123.247367,04:47:13 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
393,18331,10775880,084,EAST,VCC-CLARK STN,EB1,49.268367,-123.1676,04:46:45 pm,{'Href': 'https://nb.translink.ca/geodata/084.kmz'}
394,18332,10770072,022,WEST,DOWNTOWN,WB2,49.2312,-123.077117,04:45:55 pm,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
395,18333,10771275,025,WEST,UBC,WB1DT,49.250133,-123.182317,04:46:17 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
396,18334,10759925,002,EAST,DOWNTOWN,EB1,49.285367,-123.1197,04:46:40 pm,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
397,18335,10770050,022,WEST,DOWNTOWN,WB2,49.282417,-123.1115,04:46:34 pm,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
398,18336,10771169,025,EAST,BRENTWOOD STN,EB1DT,49.251433,-123.185167,04:47:05 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
399,18337,10773260,041,WEST,UBC,WB1REG,49.234533,-123.152683,04:46:21 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
400,18338,10771170,025,EAST,BRENTWOOD STN,EB1DT,49.257,-123.184933,04:47:32 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
401,18339,10769979,022,EAST,KNIGHT,EB2,49.228483,-123.077167,04:47:07 pm,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
402,18340,10820771,005,EAST,DOWNTOWN,EB1,49.28435,-123.12445,04:45:56 pm,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
403,18341,10760098,002,WEST,MACDONALD,WB1,49.280767,-123.126667,04:47:11 pm,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
404,18342,10766785,015,SOUTH,CAMBIE,SB1,49.23685,-123.1162,04:47:04 pm,{'Href': 'https://nb.translink.ca/geodata/015.kmz'}
405,18343,10771066,025,EAST,BRENTWOOD STN,EB1DT,49.249167,-123.129167,04:47:32 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
406,18344,10771094,025,EAST,BRENTWOOD STN,EB1DT,49.263833,-123.243483,04:47:17 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
407,18345,10820789,005,EAST,DOWNTOWN,EB1,49.283317,-123.12285,04:46:54 pm,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
408,18346,10760066,002,EAST,DOWNTOWN,EB2,49.282417,-123.123967,04:46:10 pm,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
409,18347,10771293,025,WEST,UBC,WB1DT,49.261633,-123.003367,04:45:39 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
410,18348,10770056,022,WEST,DOWNTOWN,WB2,49.211317,-123.077283,04:44:24 pm,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
411,18349,10771095,025,EAST,BRENTWOOD STN,EB1DT,49.246533,-123.068367,04:46:09 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
412,18350,10765440,010,NORTH,DOWNTOWN,NB1,49.20915,-123.116,04:47:12 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
413,18351,10772912,033,WEST,U B C,WB1,49.241983,-123.052083,04:47:06 pm,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
414,18352,10771165,025,EAST,BRENTWOOD STN,EB1DT,49.248983,-123.0144,04:46:24 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
415,18354,10775839,084,EAST,VCC-CLARK STN,EB1,49.26595,-123.08515,04:46:00 pm,{'Href': 'https://nb.translink.ca/geodata/084.kmz'}
416,18357,10773244,041,WEST,UBC,WB1REG,49.26485,-123.244117,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
417,18358,10772812,033,EAST,29TH AVE STN,EB1,49.2446,-123.0465,04:45:45 pm,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
418,18359,10771292,025,WEST,UBC,WB1DT,49.243817,-123.06235,04:46:41 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
419,18360,10760168,002,WEST,MACDONALD - 16TH,WB2,49.278667,-123.1298,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
420,18361,10771289,025,WEST,UBC,WB1DT,49.248167,-123.166433,04:47:12 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
421,18362,10772910,033,WEST,U B C,WB1,49.262133,-123.241833,04:46:29 pm,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
422,18363,10769997,022,EAST,KNIGHT,EB2,49.221467,-123.077517,04:46:15 pm,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
423,18364,10773238,041,WEST,UBC,WB1REG,49.238183,-123.030817,04:46:36 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
424,18366,10775891,084,WEST,UBC,WB1,49.2655,-123.079367,04:45:51 pm,{'Href': 'https://nb.translink.ca/geodata/084.kmz'}
425,18367,10773214,041,WEST,UBC,WB1REG,0.0,0.0,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
426,18368,10771140,025,EAST,BRENTWOOD STN,EB1DT,49.2487,-123.095967,04:47:02 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
427,18369,10760167,002,WEST,MACDONALD - 16TH,WB2,49.267283,-123.168367,04:47:11 pm,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
428,18370,10773185,041,EAST,JOYCE STN,EB1REG,49.234567,-123.154233,04:47:11 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
429,18371,10760205,002,WEST,MACDONALD,WB1,49.234717,-123.1709,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
430,18372,10820856,005,WEST,ROBSON,WB1,49.28835,-123.140183,04:46:48 pm,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
431,18373,10771267,025,WEST,UBC,WB1DT,49.24885,-123.015683,04:47:07 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
432,18374,10775835,084,EAST,VCC-CLARK STN,EB1,49.268083,-123.149717,04:46:57 pm,{'Href': 'https://nb.translink.ca/geodata/084.kmz'}
433,18375,10769897,022,EAST,KNIGHT,EB2,49.276767,-123.078083,04:47:05 pm,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
434,18376,10773259,041,WEST,UBC,WB1REG,49.23395,-123.126217,04:45:43 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
435,18377,10772798,032,SOUTH,DUNBAR,SB1,49.268567,-123.182733,04:46:48 pm,{'Href': 'https://nb.translink.ca/geodata/032.kmz'}
436,18378,10770073,022,WEST,DOWNTOWN VIA TERMINAL,WB2T,49.2458,-123.076117,04:47:03 pm,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
437,18380,10773106,041,EAST,JOYCE STN,EB1REG,49.267683,-123.247217,04:46:49 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
438,18381,10760096,002,WEST,MACDONALD,WB1,49.259933,-123.1683,04:46:04 pm,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
439,18382,10773115,041,EAST,JOYCE STN,EB1REG,49.233317,-123.03685,04:46:39 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
440,18383,10759963,002,EAST,DOWNTOWN,EB2,49.272467,-123.1469,04:46:24 pm,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
441,18385,10760144,002,WEST,MACDONALD - 16TH,WB2,49.257667,-123.173383,04:46:04 pm,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
442,18386,10769914,022,EAST,KNIGHT TO 63RD,EB3,49.279,-123.097117,04:47:15 pm,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
443,18387,10771294,025,WEST,UBC,WB1DT,49.266333,-123.0017,04:38:14 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
444,18388,10760020,002,EAST,DOWNTOWN,EB2,49.257633,-123.171383,04:47:32 pm,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
445,18390,10771166,025,EAST,BRENTWOOD STN,EB1DT,49.242217,-123.057717,04:47:13 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
446,18391,10773152,041,EAST,JOYCE STN,EB1REG,49.23345,-123.115383,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
447,18392,10771144,025,EAST,BRENTWOOD STN,EB1DT,49.250583,-123.0464,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
448,18393,10764045,008,WEST,DOWNTOWN,WB1,49.28115,-123.099683,04:47:16 pm,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
449,18394,10771143,025,EAST,BRENTWOOD STN,EB1DT,49.258267,-123.211517,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
450,18395,10770043,022,WEST,DOWNTOWN VIA TERMINAL,WB2T,49.27545,-123.099817,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
451,18396,10772820,033,EAST,29TH AVE STN,EB1,49.258267,-123.21165,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
452,18397,10773301,041,WEST,UBC,WB1REG,49.234767,-123.182717,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
453,18398,10822786,009,WEST,TO GRANVILLE,WB1FIR,49.262667,-123.140383,04:47:24 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
454,18400,10773252,041,WEST,UBC,WB1REG,49.232667,-123.073467,04:47:11 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
455,18402,10771272,025,WEST,UBC,WB1DT,49.250617,-123.042167,04:47:28 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
456,18404,10766170,014,WEST,U B C,WB1,49.2813,-123.096567,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
457,18451,10803104,352,SOUTH,OCEAN PARK,SB1,49.062683,-122.847367,04:47:33 pm,{'Href': 'https://nb.translink.ca/geodata/352.kmz'}
458,18452,10802730,351,NORTH,BRIDGEPORT STN,NB1,49.055483,-122.88445,04:41:56 pm,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
459,18456,10810926,601,SOUTH,SOUTH DELTA,SB1,49.191217,-123.124533,04:46:18 pm,{'Href': 'https://nb.translink.ca/geodata/601.kmz'}
460,18457,10810839,601,NORTH,BRIDGEPORT STN,NB1,49.0708,-123.07775,04:47:40 pm,{'Href': 'https://nb.translink.ca/geodata/601.kmz'}
461,18458,10824842,301,EAST,NEWTON EXCH,EB2N,49.133767,-122.872283,04:46:18 pm,{'Href': 'https://nb.translink.ca/geodata/301.kmz'}
462,18459,10803128,354,SOUTH,WHITE ROCK SOUTH,SB1,49.058883,-122.77915,04:46:59 pm,{'Href': 'https://nb.translink.ca/geodata/354.kmz'}
463,18462,10811136,602,SOUTH,TSAWW. HTS,SB1,49.190867,-123.120083,04:47:18 pm,{'Href': 'https://nb.translink.ca/geodata/602.kmz'}
464,18465,10824867,301,WEST,BRIGHOUSE STN,WB2N,49.15605,-122.9133,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/301.kmz'}
465,18466,10802767,351,SOUTH,CRESCENT BEACH,SB1,49.055567,-122.884633,04:47:49 pm,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
466,18467,10802700,351,NORTH,BRIDGEPORT STN,NB1,49.034033,-122.867517,04:47:18 pm,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
467,18468,10803127,354,SOUTH,WHITE ROCK SOUTH,SB1,49.0904,-122.937767,04:47:37 pm,{'Href': 'https://nb.translink.ca/geodata/354.kmz'}
468,18469,10803110,352,SOUTH,OCEAN PARK,SB1,49.090667,-122.926533,04:46:19 pm,{'Href': 'https://nb.translink.ca/geodata/352.kmz'}
469,18470,10810840,601,NORTH,BRIDGEPORT STN,NB1,49.087967,-123.062283,04:47:07 pm,{'Href': 'https://nb.translink.ca/geodata/601.kmz'}
470,18471,10811184,604,SOUTH,ENGLISH BLUFF,SB1,49.0309,-123.0558,04:47:41 pm,{'Href': 'https://nb.translink.ca/geodata/604.kmz'}
471,18472,10824869,301,WEST,BRIGHOUSE STN,WB2N,49.169617,-122.992167,04:46:26 pm,{'Href': 'https://nb.translink.ca/geodata/301.kmz'}
472,18473,10802729,351,NORTH,BRIDGEPORT STN,NB1,49.090483,-122.864217,04:46:42 pm,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
473,18501,11153763,252,EAST,PARK ROYAL - ONLY,EB1NEW,49.334567,-123.155933,04:47:50 pm,{'Href': 'https://nb.translink.ca/geodata/252.kmz'}
474,18502,11153988,227,SOUTH,PHIBBS EXCH VIA LYNN CANYON PARK,SB1,49.338217,-123.022283,04:47:50 pm,{'Href': 'https://nb.translink.ca/geodata/227.kmz'}
475,18503,11153607,215,WEST,PHIBBS EXCH,WB1,49.3132,-122.99225,04:47:18 pm,{'Href': 'https://nb.translink.ca/geodata/215.kmz'}
476,18504,11153712,251,WEST,QUEENS,WB1NEW,49.327067,-123.148317,04:47:32 pm,{'Href': 'https://nb.translink.ca/geodata/251.kmz'}
477,18506,11154058,262,SOUTH,CAULFEILD,SB1EX,49.402583,-123.24305,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/262.kmz'}
478,18509,11153662,251,EAST,PARK ROYAL - ONLY,EB1NEW,49.339517,-123.1569,04:47:42 pm,{'Href': 'https://nb.translink.ca/geodata/251.kmz'}
479,18517,10770505,023,EAST,MAIN ST STN,EB1,49.274917,-123.099017,04:47:33 pm,{'Href': 'https://nb.translink.ca/geodata/023.kmz'}
480,18521,10779509,103,EAST,VICTORIA HILL,EB1,49.201483,-122.911817,04:46:17 pm,{'Href': 'https://nb.translink.ca/geodata/103.kmz'}
481,18522,10780140,105,EAST,UPTOWN,EB1,49.208417,-122.90325,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/105.kmz'}
482,18523,10770509,023,EAST,MAIN ST STN,EB1,49.287767,-123.141667,04:43:58 pm,{'Href': 'https://nb.translink.ca/geodata/023.kmz'}
483,18525,10783922,131,EAST,HASTINGS AT GILMORE,EB1,49.281033,-123.010517,04:47:44 pm,{'Href': 'https://nb.translink.ca/geodata/131.kmz'}
484,18526,10770510,023,EAST,MAIN ST STN,EB1,49.273467,-123.1272,04:47:19 pm,{'Href': 'https://nb.translink.ca/geodata/023.kmz'}
485,19001,10777775,099,EAST,COMM'L-BDWAY STN,E1,49.2666,-123.245667,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
486,19002,10777837,099,EAST,COMM'L-BDWAY STN,E1,49.263117,-123.111217,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
487,19004,10776179,095,EAST,SFU B-LINE,E2A,49.280033,-122.919867,04:47:17 pm,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
488,19006,10778094,099,WEST,UBC B-LINE,W1,49.263433,-123.123233,04:47:25 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
489,19007,10778096,099,WEST,UBC B-LINE,W1,49.26315,-123.109733,04:47:03 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
490,19008,10777836,099,EAST,COMM'L-BDWAY STN,E1,49.262833,-123.100167,04:47:03 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
491,19009,10776382,095,WEST,BURRARD STN B-LINE,W1,49.276117,-122.930583,04:45:37 pm,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
492,19010,10778087,099,WEST,UBC B-LINE,W1,49.26695,-123.242167,04:47:27 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
493,19011,10774234,044,EAST,DOWNTOWN,E1,49.274017,-123.141317,04:47:18 pm,{'Href': 'https://nb.translink.ca/geodata/044.kmz'}
494,19013,10776457,095,WEST,BURRARD STN B-LINE,W1,49.28535,-123.11395,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
495,19014,10797431,257,WEST,HORSESHOE BAY,W1,49.282083,-123.117367,04:47:05 pm,{'Href': 'https://nb.translink.ca/geodata/257.kmz'}
496,19015,10776167,095,EAST,SFU B-LINE,E2A,49.28035,-122.952183,04:47:12 pm,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
497,19016,10776177,095,EAST,SFU B-LINE,E2A,49.281117,-123.0627,04:47:08 pm,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
498,19017,10777838,099,EAST,COMM'L-BDWAY STN,E1,49.263317,-123.122733,04:47:28 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
499,19018,10778090,099,WEST,UBC B-LINE,W1,49.264217,-123.174983,04:47:05 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
500,19019,10778101,099,WEST,UBC B-LINE,W1,49.263333,-123.068817,04:44:27 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
501,19021,10776166,095,EAST,SFU B-LINE,E2A,49.281033,-123.019783,04:47:05 pm,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
502,19022,10776413,095,WEST,BURRARD STN B-LINE,W1,49.28085,-122.929417,04:46:37 pm,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
503,19023,10777833,099,EAST,COMM'L-BDWAY STN,E1,49.26335,-123.069667,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
504,19025,10778089,099,WEST,UBC B-LINE,W1,49.263567,-123.186067,04:47:27 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
505,19027,10777773,099,EAST,COMM'L-BDWAY STN,E1,49.266917,-123.2415,04:47:06 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
506,19029,10776388,095,WEST,BURRARD STN B-LINE,W1,49.2812,-123.043783,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
507,19030,10778091,099,WEST,UBC B-LINE,W1,49.264117,-123.1674,04:47:13 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
508,19031,10776415,095,WEST,BURRARD STN B-LINE,W1,49.282783,-123.109867,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
509,19032,10777834,099,EAST,COMM'L-BDWAY STN,E1,49.2623,-123.076317,04:47:11 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
510,19034,10797358,257,EAST,VANCOUVER,E1,49.374167,-123.272867,04:47:12 pm,{'Href': 'https://nb.translink.ca/geodata/257.kmz'}
511,19036,10776176,095,EAST,SFU B-LINE,E2A,49.282183,-123.108383,04:47:03 pm,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
512,19037,10778058,099,WEST,UBC B-LINE,W1,49.262467,-123.078517,04:47:17 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
513,19038,10778088,099,WEST,UBC B-LINE,W1,49.263767,-123.224067,04:47:17 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
514,19042,10777774,099,EAST,TO BOUNDARY B-LINE,E8FL2,49.2636,-123.226567,04:47:23 pm,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
515,19044,10774235,044,EAST,DOWNTOWN,E1,49.27285,-123.236783,04:47:06 pm,{'Href': 'https://nb.translink.ca/geodata/044.kmz'}
516,19101,10804427,375,NORTH,GUILDFORD,NB2W,49.180267,-122.800883,04:46:07 pm,{'Href': 'https://nb.translink.ca/geodata/375.kmz'}
517,19105,10799880,321,SOUTH,WHITE ROCK CTR,S9DB7,49.188817,-122.848783,04:46:54 pm,{'Href': 'https://nb.translink.ca/geodata/321.kmz'}
518,19106,10798756,319,NORTH,SCOTT RD STN,NB1,49.145483,-122.8903,04:46:57 pm,{'Href': 'https://nb.translink.ca/geodata/319.kmz'}
